x,y1,y2
1.58513174304649,23.1729055258467,23.0054344782808
1.5868149662916,23.1729055258467,23.0106175691689
1.58885876213188,23.1729055258467,23.0168556424644
1.59117273270771,23.1859707298096,23.0238475360942
1.59327861986478,23.2094320394917,23.0301232407841
1.59498428061681,23.2284344988504,23.0350606953806
1.59656899998244,23.2460895719968,23.0396112788812
1.59841656360797,23.2666729457216,23.0448880587793
1.60065600405843,23.291622148601,23.0512201768145
1.60293513175377,23.3170134999306,23.0576060499199
1.60482022089963,23.3380149387214,23.0627560774496
1.60640240998579,23.3556418224798,23.0669864533673
1.60807429159627,23.3742679545039,23.0714473207819
1.61013607144977,23.3942059776096,23.0769035714248
1.61248098876433,23.3680816759767,23.0830531906649
1.6141642120263,23.3493291886553,23.0873463801501
1.61584743528827,23.3305767013339,23.0916083590716
1.61789123111968,23.3078071399322,23.0967419165984
1.6202052016663,23.2820276106696,23.102501455915
1.62231108881156,23.258566301119,23.1076721565524
1.62401674957906,23.239563841588,23.1117260036195
1.62560146896636,23.2219087682001,23.115464657502
1.62744903259787,23.2013253944088,23.1198056897267
1.62968847303049,23.1763761917281,23.1250190460595
1.63196760070354,23.1729055258467,23.1302834827491
1.63385268985068,23.1729055258467,23.1345188469517
1.63543487895448,23.1729055258467,23.1379904209918
1.63710676057964,23.1729055258467,23.1416581876744
1.6391685404306,23.1729055258467,23.1461485671129
1.64151345772442,23.1897666858782,23.1512158145299
1.64319668099444,23.2085191732893,23.1547425047744
1.64487990426446,23.2272716607004,23.1582466038567
1.64692370009163,23.2500412220547,23.1624713791483
1.64923767062429,23.2758207511619,23.1672169522486
1.65134355776391,23.2992820606497,23.1714784689017
1.65304921853882,23.3182845202632,23.1748052943288
1.65463393793647,23.3359395937664,23.1778759022852
1.65648150157082,23.3565229675894,23.1814470126051
1.65872094199491,23.3814721701751,23.1857398653318
1.66100006965734,23.3288723491084,23.1900815977005
1.66288515880509,23.2028637162371,23.1935643879502
1.66446734791732,23.097102411944,23.1964116289344
1.66613922954948,22.9853456183502,23.1994268418833
1.66820100939922,22.8475261096778,23.203122514151
1.67054592668314,22.7576830817256,23.2072991991176
1.67222914995701,22.8514455189959,23.2101952230234
1.67391237323089,22.9452079562661,23.2130757477071
1.67595616905603,23.059055762925,23.216552787945
1.678270139582,23.1879534080883,23.220464081893
1.68037602671892,23.3262061852634,23.22397753294
1.68208168749737,23.5162307817932,23.2267061737228
1.68366640689998,23.6927815173772,23.229227121538
1.6855139705357,23.8986152557597,23.2321647494001
1.68775341095571,24.1481072811617,23.235700222875
1.69003253861304,24.3944081467983,23.2392827652731
1.69191762776108,24.1633923198319,23.2421463467524
1.69349981687734,23.9694965948002,23.2444798940203
1.69517169851286,23.7646091394665,23.246958193622
1.69723347836202,23.5119400403048,23.2499999904185
1.69957839564119,23.224572726681,23.253443931356
1.70126161891691,23.1166836489791,23.2558210506025
1.70294484219262,23.0416736990809,23.2581885057899
1.70498863801679,22.9505954537971,23.2610503186486
1.70730260853957,22.8474773378086,23.2642751777821
